"brewery","beer"
11036,128040
11036,179838
11036,123757
11036,175122
11036,115404
11036,161100
11036,120249
11036,170421
11036,145613
11036,199492
11036,139971
11036,194246
11036,136191
11036,189443
11036,176811
11036,156518
11036,36121
11036,65993
11036,22654
11036,61011
11036,61012
11036,155910
11036,85233
11036,84822
11036,48343
11036,213792
11036,87579
11036,69267
11036,25859
11036,62872
11036,85633
11036,107519
11036,100459
11036,147621
11036,26788
11036,73169
11036,84911
11036,101081
11036,22649
11036,22653
11036,79991
11036,22650
11036,26290
11036,58625
11036,54029
11036,54071
11036,35284
11036,111887
11036,22652
11036,24433
11036,22651
11036,136856
11036,64859
11036,48483
11036,169579
11036,176463
11036,13906
11036,4334
11036,19215
11036,12996
11036,32402
11036,32401
11036,2950
11036,6267
16773,115722
16773,77352
16773,79148
16773,97051
16773,83167
16773,75680
16773,130146
16773,137844
16773,83160
16773,81145
16773,76109
16773,154118
16773,118065
16773,79682
16773,106713
16773,83711
16773,210060
16773,104438
16773,89374
16773,101397
16773,91735
16773,140689
16773,18527
16773,2808
16773,21367
16773,2683
16773,23587
16773,15495
16773,36085
16773,27094
16773,25725
16773,29160
16773,21928
16773,2783
16773,33807
16773,18006
16773,22740
16773,30595
16773,10611
16773,24123
16773,10010
16773,16608
16773,30039
16773,15217
860,126945
860,46208
860,77001
860,45641
860,145581
860,107181
860,78821
860,214127
860,12928
860,152031
860,16077
860,16078
860,34826
860,44891
860,41383
860,71242
860,2719
860,34558
860,47707
860,12930
860,148363
860,50980
860,163851
860,55936
860,232398
860,2739
860,32137
860,2717
860,119510
860,15214
860,13700
860,29725
860,76633
860,2740
860,145405
860,12929
860,2738
860,32652
860,43255
860,150953
860,87130
860,15916
860,145582
860,107180
860,69798
860,94691
860,78819
860,69704
860,32508
860,74574
860,72707
860,9095
860,137569
860,37479
860,182038
860,145407
860,145409
860,56833
860,20186
860,97948
860,69705
860,135263
860,160439
860,97947
860,12931
860,143565
860,46206
860,107186
860,131371
860,15213
860,44008
860,17205
860,74547
860,195543
860,80596
860,68587
860,9758
860,56832
860,64084
860,128966
860,32376
860,63771
860,226443
860,37103
860,97897
860,131106
860,136112
860,80551
860,138411
860,57675
860,15215
860,143057
860,142553
860,175144
860,163850
860,69706
860,2718
860,14252
860,97727
860,23056
860,226424
860,213713
860,27809
860,65490
860,35798
860,22872
860,9784
860,7303
860,867
860,4435
860,1123
11599,111022
11599,105843
11599,106469
11599,99407
11599,94865
11599,48306
11599,125698
11599,112141
11599,182360
11599,180871
11599,138519
11599,156079
11599,158386
11599,174456
11599,191750
11599,155790
11599,226547
11599,54475
11599,54473
11599,222517
11599,200634
11599,156022
11599,201564
11599,135514
11599,132427
11599,151538
11599,159082
11599,58966
11599,128969
11599,54474
11599,200869
11599,114412
11599,163635
11599,30985
11599,80242
11599,94468
11599,61986
11599,28145
11599,109261
11599,100183
11599,77245
11599,28140
11599,58967
11599,31775
11599,28684
11599,28138
11599,28139
11599,30984
11599,28146
11599,107770
11599,142218
11599,187147
11599,28147
11599,28685
11599,130270
11599,109259
11599,89055
11599,107623
11599,28148
11599,96264
11599,28149
11599,25100
11599,130285
11599,67071
11599,131637
11599,208018
11599,31773
11599,112791
11599,29766
11599,28150
11599,28943
11599,28151
11599,94469
11599,58207
11599,115053
11599,136315
11599,215646
11599,109256
11599,92507
11599,31774
11599,109258
11599,99275
11599,109257
11599,79837
11599,54471
11599,79468
11599,118860
11599,115212
11599,204034
11599,178025
11599,201561
11599,138522
11599,228085
11599,107949
11599,171040
11599,107948
11599,154910
11599,96266
11599,94233
11599,138991
11599,158920
11599,144652
11599,181580
11599,144649
11599,218235
11599,225711
11599,183786
11599,183785
11599,130604
11599,121073
11599,147845
11599,173874
11599,113421
11599,90061
11599,126102
11599,94234
11599,225710
11599,54472
11599,121074
11599,88327
11599,200870
11599,107950
11599,166001
11599,125699
11599,81747
11599,223319
11599,205366
11599,222524
11599,144651
11599,150446
11599,113553
11599,195342
11599,142923
11599,164332
11599,103939
11599,197222
11599,201566
11599,187148
11599,229339
11599,92698
11599,21245
11599,36971
11599,30581
11599,40337
11599,36571
11599,31722
11599,16979
11599,3272
11599,4906
11599,20725
11599,17287
11599,21593
11599,811
11599,2455
11599,24015
11599,15282
11599,17557
11599,11033
11599,9804
11599,8147
11599,8149
17,299
17,29925108
17,2993142
17,29913832
17,299551
17,299149805
17,29969380
17,29962015
17,29914632
17,2999569
17,29995014
17,299542
17,299139186
17,29940237
17,299552
17,299157078
17,29911094
17,299111968
17,299549
17,29993391
17,29951780
17,299545
17,2998659
17,2994522
17,29979473
17,299118230
17,29961539
17,29973776
17,29957485
17,29977441
17,29969058
17,29923283
17,29956225
17,299155364
17,29915603
17,2997545
17,299180394
17,29973781
17,29977532
17,29931502
17,299114069
17,299176819
17,29947630
17,29991795
17,29956327
17,2993756
17,299224514
17,2993751
17,299556
17,29923012
17,299758
17,29938039
17,29960203
17,299120672
17,299554
17,2992346
17,29921218
17,299553
17,299167467
17,29989419
17,299146871
17,299152238
17,299544
17,299149798
17,299133304
17,299126197
17,29979472
17,29969054
17,299160611
17,299132061
17,29980341
17,29978504
17,29914635
17,2997546
17,2994781
17,299174093
17,29923672
17,299155365
17,299451
17,299158251
17,29979470
17,2993004
17,299540
17,2993143
17,29964363
17,2993139
17,299166884
17,2994782
17,2996545
17,29917236
17,299119248
17,299145340
17,29955961
17,2998658
17,299201350
17,29995098
17,299190203
17,29967166
17,29987632
17,29972135
17,299557
17,299221608
17,299786
17,29947830
17,2991613
17,29948144
17,299177127
17,2993791
17,299538
17,299190199
17,299177134
17,299126199
17,29923078
17,299104094
17,29961295
17,29921195
17,29980410
17,299166885
17,29952509
17,29977721
17,29960028
17,29970850
17,2991906
17,29945391
17,299104089
17,2996542
17,299190197
17,299541
17,29914641
17,29956379
17,299215179
17,29939395
17,29974866
17,29981017
17,29973779
17,299177158
17,299177160
17,29951779
17,29947535
17,2991779
17,29973578
17,29973582
17,29960027
17,29973581
17,29964754
17,2992304
17,299537
17,29982253
17,29964074
17,29967164
17,29936129
17,299142123
17,2993755
17,299164391
17,299119686
17,29996084
17,2993846
17,299223953
17,29922409
17,299180387
17,29914642
17,29936124
17,299155363
17,299107076
17,299192661
17,29938038
17,29916822
17,29950139
17,299543
17,299133302
17,29947865
17,29924504
17,2992305
17,29945359
17,299158248
17,299539
17,29923671
17,299116752
17,2995851
17,29993553
17,299114070
17,299158255
17,299133299
17,29982359
17,299757
17,299140670
17,29986867
17,29913099
17,29912880
17,299180386
17,29950050
17,29973579
17,299558
17,299546
17,299201348
17,299137842
17,29953352
17,29916027
17,299166883
17,299164401
17,29920747
17,2996543
17,299158260
17,299111002
17,29980557
17,299208322
17,299104100
17,299104096
17,29978503
17,299164399
17,299152237
17,299145343
17,29937472
17,29996092
17,2994784
17,29924565
17,29933498
17,299199755
17,29967163
17,29966974
17,2999354
17,29957665
17,299114666
17,29956072
17,29960148
17,2994783
17,299215186
17,29942213
17,29934344
17,2993140
17,299164395
17,29947063
17,299135793
17,2998748
17,29965988
17,29956772
17,299164389
17,29917076
17,29981016
17,29997581
17,299128142
17,29946207
17,29947792
17,29921373
17,29939890
17,299139995
17,29911096
17,29983036
17,2993845
17,29976334
17,2992215
17,29914643
17,29921196
17,29947061
17,299110858
17,29976264
17,29987885
17,2992216
17,29914644
17,29921226
17,29940682
17,29947062
17,29987841
17,2994780
17,299164393
17,29923331
17,29931636
17,2993141
17,29956328
17,33475
17,16870
17,24025
17,13591
17,28650
17,98
17,15232
17,11706
17,1222
17,15424
17,963
17,22198
17,21458
17,12180
17,3162
17,8631
17,21932
17,33970
17,10477
17,1008
17,11281
17,32287
17,11695
17,19919
986,68024
986,126930
986,33513
986,52914
986,5149
986,154209
986,17815
986,199929
986,150815
986,62644
986,68023
986,37286
986,100403
986,5153
986,84143
986,138856
986,31750
986,81335
986,217798
986,23306
986,5146
986,81844
986,83482
986,68025
986,209452
986,45822
986,124961
986,28323
986,217799
986,26321
986,5151
986,102339
986,25983
986,122299
986,26351
986,138960
986,68021
986,106211
986,10371
986,65148
986,5145
986,181330
986,80968
986,37502
986,44153
986,42309
986,71893
986,79921
986,48282
986,69402
986,48157
986,152723
986,55898
986,29634
986,80247
986,44877
986,82604
986,66217
986,5143
986,68022
986,17813
986,27972
986,99899
986,5148
986,5141
986,17788
986,167187
986,91838
986,73721
986,3341
986,5147
986,96845
986,173820
986,33472
986,59658
986,60172
986,68058
986,34542
986,66256
986,60145
986,22288
986,5150
986,5144
986,17812
986,66193
986,105839
986,30756
986,99843
986,59771
986,22287
986,117743
986,22286
986,5152
986,78810
986,27348
986,5142
986,10372
986,33854
986,989
986,25191
986,24969
986,34318
986,23656
986,25436
986,32808
986,158
986,23655
986,16992
986,25501
986,30876
986,16303
986,2695
986,31859
986,17565
986,24971
986,15617
986,28445
986,19268
986,12338
986,3005
986,19826
463,214086
463,190590
463,57080
463,156880
463,174286
463,38583
463,166464
463,76524
463,24052
463,75752
463,17502
463,58344
463,4647
463,52005
463,74073
463,63577
463,15556
463,123966
463,57318
463,19894
463,122803
463,63575
463,51378
463,51375
463,202521
463,63576
463,206085
463,112970
463,26189
463,26126
463,73828
463,74266
463,51379
463,24306
463,17590
463,72651
463,113710
463,56376
463,64775
463,19893
463,43508
463,14719
463,156509
463,113708
463,52006
463,23516
463,78756
463,222241
463,156562
463,86295
463,22739
463,75753
463,20749
463,82459
463,181820
463,163221
463,99706
463,4573
463,66180
463,19892
463,15217
463,113709
463,63578
463,66522
463,22214
463,4572
463,28828
463,22206
463,21028
463,15555
463,17591
463,31841
463,63925
463,222237
463,48145
463,220899
463,166468
463,17500
463,26278
463,17589
463,3911
463,48717
463,21029
463,220897
463,17202
463,32931
463,13834
463,16475
463,32162
463,22363
463,21466
463,985
463,559
463,22808
463,2637
463,1519
463,6342
463,10935
463,22622
463,14625
463,26272
463,11430
463,4880
463,15155
463,14339
463,11413
463,17473
463,6952
13837,31117
13837,168860
13837,48317
13837,42058
13837,57290
13837,31266
13837,42364
13837,124300
13837,30631
13837,35080
13837,93588
13837,97442
13837,87666
13837,34302
13837,30680
13837,152209
13837,30679
13837,157045
13837,200048
13837,152212
13837,188448
13837,188447
13837,168862
13837,131592
13837,132844
13837,168859
13837,107986
13837,31412
13837,46231
13837,199977
13837,200049
13837,125576
13837,143157
13837,201672
13837,201673
13837,201674
13837,201675
13837,201676
13837,211992
13837,215448
13837,199976
13837,168861
13837,53042
13837,36045
13837,152210
13837,200047
13837,30632
13837,106032
13837,152208
13837,17801
13837,16485
13837,13515
13837,952
13837,12469
13837,30629
13837,22243
13837,19090
13837,8456
13837,12995
13837,4187
13837,16800
13837,12410
13837,4179
13837,1907
13837,18686
13837,12116
13837,2921
13837,25751
13837,21408
13837,3001
13837,2920
13837,2918
13837,2922
13837,13673
32931,139346
32931,230556
32931,187502
32931,118571
32931,197326
32931,222135
32931,105406
32931,192656
32931,158774
32931,199235
32931,129038
32931,101148
32931,112814
32931,121103
32931,227268
32931,131557
32931,185952
32931,146862
32931,150638
32931,179833
32931,137538
32931,180664
32931,197444
32931,142439
32931,163104
32931,194397
32931,150577
32931,209377
32931,185055
32931,131558
32931,108499
32931,222341
32931,225665
32931,134347
32931,216684
32931,163604
32931,112804
32931,193971
32931,140457
32931,211392
32931,188321
32931,108500
32931,135435
32931,163278
32931,189688
32931,198941
32931,206215
32931,181576
32931,200474
32931,125568
32931,102408
32931,131559
32931,117500
32931,116041
32931,150631
32931,177734
32931,118569
32931,132945
32931,104035
32931,101583
32931,112810
32931,225803
32931,222330
32931,140455
32931,193845
32931,136704
32931,142636
32931,217612
32931,125767
32931,212328
32931,129583
32931,143677
32931,213071
32931,194077
32931,213339
32931,226752
32931,158479
32931,204489
32931,210057
32931,191733
32931,221876
32931,129037
32931,130130
32931,166613
32931,105407
32931,142883
32931,197190
32931,101146
32931,211252
32931,112811
32931,223646
32931,174448
32931,154237
32931,127835
32931,156968
32931,165079
32931,231941
32931,140458
32931,185482
32931,164837
32931,140763
32931,204742
32931,110658
32931,108894
32931,103878
32931,109695
32931,207829
32931,121105
32931,138620
32931,139396
32931,169475
32931,196385
32931,139249
32931,123481
32931,176525
32931,131841
32931,226107
32931,118568
32931,153589
32931,173153
32931,103877
32931,196387
32931,116560
32931,192151
32931,117334
32931,121022
32931,142478
32931,125765
32931,177743
32931,168631
32931,177948
32931,229253
32931,104853
32931,117499
32931,166418
32931,156106
32931,213489
32931,177440
32931,164069
32931,162493
32931,171921
32931,149330
32931,112171
32931,137537
32931,123955
32931,230726
32931,216491
32931,219200
32931,136851
32931,101540
32931,124290
32931,219405
32931,101149
32931,192657
32931,176360
32931,229675
32931,208030
32931,211251
32931,101150
32931,106960
32931,114721
32931,123482
32931,154251
32931,170204
32931,204100
32931,118572
32931,140759
32931,206986
32931,222355
32931,143814
32931,163806
32931,125768
32931,225512
32931,224512
32931,148504
32931,110776
32931,166373
32931,165937
32931,220274
32931,191905
32931,186289
32931,131328
32931,177947
32931,215277
32931,167396
32931,110175
32931,120758
32931,228002
32931,145361
32931,122927
32931,208822
32931,218043
32931,161402
32931,112782
32931,192152
32931,136031
32931,111591
32931,146278
32931,119006
32931,208033
32931,178762
32931,145360
32931,107309
32931,231942
32931,152027
32931,168260
32931,111207
32931,112812
32931,190903
32931,114759
32931,121102
32931,207154
32931,111846
32931,150708
32931,155999
32931,206842
32931,158050
32931,171357
32931,193052
32931,203814
32931,120677
32931,104854
32931,200147
32931,156905
32931,170029
32931,17202
32931,13834
32931,16475
32931,32162
32931,22363
32931,21466
32931,985
32931,559
32931,22808
32931,2637
32931,1519
32931,6342
32931,463
32931,10935
32931,22622
32931,14625
32931,26272
32931,11430
32931,4880
32931,15155
32931,14339
32931,11413
32931,17473
32931,6952
31987,165612
31987,181287
31987,199879
31987,139413
31987,215099
31987,133053
31987,95930
31987,171422
31987,194673
31987,178627
31987,119739
31987,132765
31987,175700
31987,165080
31987,99289
31987,119440
31987,142975
31987,108306
31987,119443
31987,119444
31987,105560
31987,119442
31987,103883
31987,108817
31987,148516
31987,176740
31987,225945
31987,95921
31987,133052
31987,201302
31987,159260
31987,119740
31987,214247
31987,139219
31987,150897
31987,99287
31987,140795
31987,219664
31987,206197
31987,186465
31987,199875
31987,218664
31987,211796
31987,205230
31987,176748
31987,205338
31987,176747
31987,153356
31987,176742
31987,232439
31987,206201
31987,205872
31987,142452
31987,128477
31987,186779
31987,96436
31987,200345
31987,217754
31987,114921
31987,143862
31987,124323
31987,193038
31987,223175
31987,219832
31987,198890
31987,229954
31987,150901
31987,197177
31987,120767
31987,154755
31987,199877
31987,165133
31987,201301
31987,173372
31987,196814
31987,196816
31987,196813
31987,147929
31987,132366
31987,152310
31987,172800
31987,223176
31987,205931
31987,135801
31987,199874
31987,135877
31987,97840
31987,118305
31987,187726
31987,197082
31987,199873
31987,106681
31987,214522
31987,128475
31987,176272
31987,186469
31987,157879
31987,150904
31987,188126
31987,129047
31987,223174
31987,177676
31987,177675
31987,177681
31987,177680
31987,192783
31987,226478
31987,129701
31987,133696
31987,185581
31987,196989
31987,165082
31987,197686
31987,114926
31987,174496
31987,152309
31987,202035
31987,165122
31987,165123
31987,231295
31987,175702
31987,172385
31987,172423
31987,174495
31987,181291
31987,139410
31987,139412
31987,139411
31987,144676
31987,138303
31987,163770
31987,152306
31987,176744
31987,199878
31987,188609
31987,196811
31987,150899
31987,202353
31987,96076
31987,218667
31987,99288
31987,133541
31987,145355
31987,197342
31987,96841
31987,145527
31987,103016
31987,148408
31987,202348
31987,127361
31987,129699
31987,97780
31987,111929
31987,119741
31987,201297
31987,201303
31987,132365
31987,134775
31987,201300
31987,150898
31987,145387
31987,133051
31987,202346
31987,133050
31987,128474
31987,99178
31987,197176
31987,197178
31987,132671
31987,202350
31987,181867
31987,223173
31987,149103
31987,202588
31987,157924
31987,103468
31987,195592
31987,199876
31987,176741
31987,176746
31987,176745
31987,168140
31987,132648
31987,144678
31987,182489
31987,179196
31987,129700
31987,153357
31987,202347
31987,173373
31987,139338
31987,152312
31987,40504
31987,17832
31987,31693
31987,33039
31987,18500
31987,2056
31987,14797
31987,22888
31987,21664
31987,23722
31987,23347
31987,28994
31987,396
31987,34734
31987,26308
31987,18498
31987,16574
31987,23807
31987,28829
31987,20646
31987,9587
31987,32988
31987,21668
94,179722
94,135393
94,79270
94,154435
94,71833
94,88058
94,90144
94,93257
94,93258
94,96118
94,102437
94,109998
94,114958
94,117568
94,41182
94,126205
94,3636
94,131410
94,116742
94,24872
94,63343
94,158845
94,66893
94,47454
94,116410
94,230159
94,106738
94,113605
94,273
94,97124
94,113583
94,48780
94,113580
94,80652
94,203076
94,148883
94,100571
94,101385
94,184581
94,100311
94,185422
94,101370
94,31903
94,182393
94,139822
94,75090
94,217577
94,272
94,30099
94,271
94,7481
94,51679
94,83868
94,209171
94,2747
94,101392
94,3128
94,119210
94,270
94,177470
94,116263
94,55960
94,900
94,83888
94,111753
94,104566
94,128875
94,217698
94,182402
94,170837
94,202439
94,113582
94,41313
94,170838
94,149964
94,116279
94,45202
94,192253
94,54085
31805,202880
31805,191693
31805,96935
31805,191694
31805,110849
31805,62131
31805,123637
31805,123622
31805,126969
31805,132112
31805,108566
31805,123092
31805,174252
31805,70341
31805,111092
31805,230950
31805,111085
31805,227667
31805,126973
31805,142330
31805,174253
31805,202862
31805,189634
31805,199656
31805,71134
31805,160488
31805,88698
31805,208873
31805,219599
31805,222478
31805,73416
31805,152226
31805,173488
31805,131212
31805,174751
31805,89058
31805,195652
31805,70441
31805,102502
31805,156756
31805,71815
31805,92207
31805,153894
31805,73419
31805,105815
31805,87303
31805,193940
31805,95527
31805,167207
31805,183873
31805,191686
31805,110663
31805,126976
31805,129846
31805,207030
31805,163682
31805,105689
31805,169853
31805,191687
31805,202879
31805,195355
31805,121354
31805,174251
31805,116038
31805,99971
31805,219582
31805,215348
31805,180954
31805,127136
31805,131223
31805,107769
31805,134304
31805,97626
31805,102499
31805,88771
31805,89200
31805,81081
31805,160067
31805,119034
31805,95525
31805,174246
31805,186957
31805,88920
31805,148000
31805,124097
31805,153169
31805,173109
31805,99960
31805,154223
31805,222469
31805,129677
31805,126974
31805,119985
31805,183452
31805,174256
31805,62760
31805,129214
31805,202870
31805,151323
31805,102492
31805,109974
31805,82039
31805,126978
31805,62128
31805,123102
31805,107021
31805,144027
31805,113976
31805,210716
31805,124104
31805,176458
31805,126975
31805,134016
31805,124103
31805,211834
31805,163675
31805,102500
31805,181452
31805,95905
31805,108230
31805,171048
31805,117088
31805,127606
31805,126979
31805,62129
31805,218442
31805,94595
31805,126980
31805,174714
31805,73591
31805,228285
31805,229738
31805,195354
31805,190234
31805,106739
31805,224807
31805,120411
31805,134306
31805,97693
31805,131206
31805,211734
31805,91190
31805,222476
31805,145375
31805,82172
31805,160732
31805,153905
31805,75446
31805,75840
31805,202864
31805,232275
31805,207625
31805,174250
31805,175605
31805,126981
31805,206926
31805,174248
31805,131205
31805,68806
31805,224809
31805,207179
31805,173111
31805,62761
31805,174247
31805,174255
31805,221828
31805,185978
31805,66907
31805,102495
31805,96360
31805,191696
31805,98022
31805,77563
31805,196421
31805,99997
31805,144858
31805,123513
31805,209336
31805,68739
31805,70457
31805,169873
31805,181449
31805,135894
31805,99839
31805,151031
31805,69935
31805,123052
31805,111087
31805,145376
31805,95530
31805,106732
31805,126982
31805,193621
31805,131236
31805,80648
31805,207627
31805,74322
31805,191698
31805,191699
31805,229739
31805,73851
31805,144866
31805,117091
31805,62130
31805,73418
31805,102497
31805,81916
31805,207067
31805,70442
31805,145512
31805,116819
31805,228284
31805,73258
31805,126984
31805,175573
31805,105007
31805,191700
31805,119714
31805,143474
31805,110441
31805,140915
31805,174249
31805,182983
31805,95713
31805,126985
31805,147337
31805,70779
31805,72026
31805,102498
31805,124713
31805,145374
31805,92201
31805,99965
31805,169867
31805,169857
31805,173108
31805,119986
31805,193616
31805,145377
31805,150925
31805,153170
31805,126986
31805,89205
31805,86489
31805,65185
31805,200182
31805,217051
31805,115916
31805,110256
31805,179485
31805,207698
31805,209625
31805,209624
31805,67125
31805,77405
31805,88919
31805,75479
31805,126064
31805,87302
31805,110439
31805,193526
31805,185985
31805,190231
31805,206925
31805,99959
31805,85885
31805,123094
31805,174254
31805,126987
31805,75838
31805,162281
31805,206924
31805,69891
31805,75837
31805,230872
31805,191701
31805,151324
31805,129291
31805,170247
31805,191688
31805,153171
31805,230947
31805,129844
31805,153760
31805,116684
31805,64232
31805,124100
31805,118280
31805,76811
31805,108563
31805,222473
31805,207623
31805,222475
31805,123054
31805,92034
31805,117087
31805,67720
31805,111063
31805,230946
31805,16410
25937,76290
25937,143322
25937,114886
25937,71256
25937,75684
25937,179899
25937,170025
25937,143323
25937,165970
25937,173178
25937,103630
25937,97247
25937,207771
25937,217048
25937,96890
25937,77608
25937,108496
25937,116813
25937,131253
25937,186467
25937,101956
25937,130365
25937,197841
25937,92080
25937,101078
25937,111161
25937,150026
25937,93377
25937,97653
25937,183469
25937,93752
25937,86967
25937,171802
25937,190379
25937,183467
25937,81770
25937,101957
25937,183465
25937,183460
25937,76870
25937,75058
25937,202338
25937,93654
25937,88976
25937,220896
25937,220898
25937,143325
25937,99647
25937,197845
25937,197846
25937,197847
25937,74614
25937,93142
25937,73276
25937,86738
25937,136185
25937,87004
25937,93750
25937,106524
25937,106525
25937,144252
25937,87092
25937,126112
25937,209348
25937,118733
25937,89535
25937,87442
25937,179900
25937,106526
25937,154311
25937,142543
25937,119994
25937,121217
25937,81768
25937,77154
25937,86184
25937,87311
25937,163510
25937,90921
25937,77354
25937,207455
25937,133057
25937,183548
25937,87824
25937,133296
25937,205575
25937,183550
25937,196710
25937,87006
25937,76031
25937,217414
25937,183549
25937,183526
25937,86143
25937,183418
25937,110369
25937,82240
25937,184987
25937,131419
25937,116420
25937,134256
25937,191602
25937,81771
25937,74169
25937,189456
25937,93679
25937,74636
25937,103195
25937,183461
25937,110370
25937,76868
25937,81769
25937,151720
25937,104849
25937,218134
25937,70847
25937,73324
25937,76869
25937,143326
25937,97652
25937,87438
25937,223324
25937,76349
25937,87005
25937,133426
25937,76813
25937,101077
25937,177786
25937,108497
25937,92869
25937,149374
365,24989
365,107447
365,102717
365,147561
365,62223
365,189768
365,169608
365,114358
365,25103
365,78534
365,175739
365,34590
365,157371
365,177493
365,961
365,193435
365,15507
365,107667
365,84023
365,17846
365,45991
365,151550
365,967
365,48525
365,58027
365,46386
365,13258
365,85503
365,960
365,962
365,63008
365,5083
365,964
365,963
365,959
365,35717
365,81131
365,53495
365,33227
365,53449
365,223431
365,965
365,198918
365,966
365,44859
365,26771
365,142149
365,82927
365,81087
365,97564
365,147961
365,91471
365,169609
365,140818
365,85373
365,23234
365,35237
365,1078
365,35864
365,14188
365,10147
365,11121
365,28815
365,4896
365,28767
365,5743
365,22996
365,29693
365,8344
365,36949
365,24268
365,18024
365,19657
365,24947
365,10842
365,22901
365,18430
10267,195540
10267,221369
10267,215897
10267,215898
10267,22871
10267,32071
10267,28663
10267,31352
10267,12193
10267,33604
952,8550
952,32363
952,86963
952,9336
952,41419
952,26884
952,109041
952,41051
952,7619
952,23583
952,28307
952,4136
952,14666
952,56605
952,30559
952,16965
952,95834
952,11189
952,30189
952,8552
952,63007
952,4134
952,9898
952,72952
952,25933
952,20309
952,29636
952,32578
952,38177
952,32291
952,19547
952,125570
952,45838
952,8551
952,42006
952,96726
952,39531
952,21067
952,7616
952,80885
952,34537
952,4129
952,63684
952,11420
952,4131
952,8739
952,11190
952,115855
952,9899
952,26308
952,8736
952,4133
952,11192
952,205602
952,30861
952,63683
952,36230
952,222688
952,187144
952,100485
952,84410
952,98213
952,11191
952,75477
952,136341
952,15901
952,54676
952,18816
952,172215
952,58906
952,45369
952,29564
952,21729
952,15900
952,76020
952,9494
952,7617
952,42645
952,9685
952,4127
952,207279
952,9832
952,30850
952,9337
952,14668
952,34256
952,63685
952,176545
952,42646
952,30862
952,29008
952,22641
952,6553
952,89989
952,14667
952,4130
952,29009
952,27346
952,25940
952,4128
952,52780
952,150526
952,28197
952,4135
952,16967
952,6552
952,26766
952,43259
952,11847
952,125571
952,23804
952,172214
952,84409
952,49410
952,29796
952,21210
952,47461
952,222685
952,8898
952,45058
952,28040
952,6945
952,50817
952,4132
952,66914
952,11846
952,138088
952,42720
952,16966
952,16460
952,11848
952,34622
952,30185
952,84930
952,110520
952,6160
952,23612
952,9897
952,17376
952,178347
952,28196
952,191764
952,65155
952,6161
952,58140
952,84411
952,207280
952,17801
952,16485
952,13515
952,12469
952,30629
952,22243
952,19090
952,8456
952,12995
952,4187
952,16800
952,12410
952,4179
952,1907
952,13837
952,18686
952,12116
952,2921
952,25751
952,21408
952,3001
952,2920
952,2918
952,2922
952,13673
26850,186478
26850,205187
26850,86492
26850,110672
26850,139191
26850,93510
26850,142910
26850,216802
26850,99724
26850,130740
26850,113781
26850,223956
26850,102727
26850,148966
26850,94852
26850,94851
26850,145634
26850,154333
26850,111644
26850,129621
26850,98468
26850,109359
26850,100366
26850,132109
26850,107830
26850,191833
26850,173636
26850,78162
26850,178330
26850,85552
26850,220312
26850,84545
26850,215799
26850,116651
26850,156579
26850,89157
26850,77948
26850,126830
26850,78732
26850,172463
26850,85986
26850,137149
26850,201228
26850,108036
26850,116422
26850,137163
26850,201229
26850,201227
26850,100533
26850,100532
26850,142249
26850,133033
26850,100531
26850,141470
26850,132843
26850,137253
26850,116428
26850,205186
26850,101434
26850,97575
26850,91542
26850,94418
26850,113051
26850,130492
26850,171155
26850,169639
26850,99212
26850,171154
26850,221753
26850,103704
26850,180379
26850,79405
26850,100582
26850,118233
26850,171157
26850,94429
26850,129010
26850,89613
26850,198014
26850,81453
26850,150530
26850,118235
26850,109357
26850,101586
26850,128940
26850,96938
26850,191085
26850,138221
26850,83588
26850,156580
26850,184995
26850,183166
26850,114863
26850,208559
26850,161732
26850,109672
26850,86577
26850,222374
26850,78463
26850,135244
26850,152132
26850,113779
26850,103636
26850,85990
26850,139504
26850,196718
26850,207026
26850,82265
26850,86248
26850,225522
26850,117816
26850,89172
26850,91731
26850,81465
26850,87535
26850,196716
26850,181104
26850,90239
26850,78195
26850,191087
26850,126164
26850,114862
26850,76448
26850,111489
26850,81377
26850,178333
26850,117815
26850,168135
26850,135266
26850,92775
26850,76383
26850,135453
26850,93991
26850,173623
26850,193241
26850,78151
26850,138052
26850,225361
26850,191088
26850,196216
26850,99450
26850,88132
26850,191090
26850,88141
26850,178332
26850,147432
26850,185246
26850,80169
26850,78698
26850,135251
26850,160601
26850,132108
26850,196724
26850,81454
26850,145802
26850,196712
26850,135486
26850,117822
26850,78933
26850,128939
26850,95705
26850,90015
26850,91910
26850,92167
26850,196722
26850,212268
26850,212270
26850,199410
26850,120944
26850,216697
26850,84795
26850,134787
26850,147433
26850,76178
26850,205189
26850,207802
26850,155212
26850,201400
26850,103638
26850,86478
26850,84543
26850,78163
26850,81272
26850,120943
26850,89235
26850,177018
26850,82263
26850,116967
26850,176739
26850,94464
26850,222373
26850,78153
26850,226705
26850,223935
26850,134231
26850,79828
26850,224362
26850,198630
26850,152135
26850,205188
26850,80686
26850,104992
26850,85193
26850,178334
26850,142916
26850,217175
26850,122705
26850,80691
26850,132127
26850,196714
26850,90846
26850,115298
26850,109730
26850,91226
26850,197018
26850,90478
26850,196717
26850,123551
26850,181706
26850,186359
26850,104991
26850,78196
26850,196711
26850,109740
26850,76182
26850,174328
26850,116966
26850,97993
26850,92776
26850,81452
26850,191091
26850,178331
26850,85776
26850,84628
26850,94601
26850,152133
26850,206786
26850,190696
26850,82264
26850,192130
26850,89368
26850,156578
26850,106064
26850,103801
26850,145687
26850,135595
